stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA8754320,"AVENUE DU PRESIDENT KENNEDY",,48.853648,2.279487,,,0,StopArea:DUA8754320
StopPoint:DUA8754318,"BOULAINVILLIERS",,48.856532,2.275167,,,0,StopArea:DUA8754318
StopPoint:DUA8738104,"AVENUE HENRI MARTIN",,48.864462,2.272121,,,0,StopArea:DUA8738104
StopPoint:DUA8738103,"AVENUE FOCH",,48.870974,2.275575,,,0,StopArea:DUA8738103
StopPoint:DUA8738102,"NEUILLY PORTE MAILLOT",,48.877908,2.284431,,,0,StopArea:DUA8738102
StopPoint:DUA8738101,"PEREIRE LEVALLOIS",,48.885404,2.298033,,,0,StopArea:DUA8738101
StopPoint:DUA8711127,"PORTE DE CLICHY",,48.894168,2.315599,,,0,StopArea:DUA8711127
StopPoint:DUA8727124,"SAINT-OUEN",,48.905655,2.3224,,,0,StopArea:DUA8727124
StopPoint:DUA8727214,"LES GRESILLONS",,48.920873,2.313835,,,0,StopArea:DUA8727214
StopPoint:DUA8727120,"GENNEVILLIERS",,48.932896,2.307943,,,0,StopArea:DUA8727120
StopPoint:DUA8727114,"EPINAY SUR SEINE",,48.953396,2.30234,,,0,StopArea:DUA8727114
StopPoint:DUA8727617,"SAINT-GRATIEN",,48.96359,2.285931,,,0,StopArea:DUA8727617
StopPoint:DUA8775809,"SAINT-GERMAIN EN LAYE",,48.898076,2.094837,,,0,StopArea:DUA8775809
StopPoint:DUA8738265,"CERGY LE HAUT",,49.047876,2.011,,,0,StopArea:DUA8738265
StopPoint:DUA8738249,"CERGY SAINT-CHRISTOPHE",,49.049647,2.034294,,,0,StopArea:DUA8738249
StopPoint:DUA8738190,"CERGY PREFECTURE",,49.036464,2.079535,,,0,StopArea:DUA8738190
StopPoint:DUA8733448,"NEUVILLE UNIVERSITE",,49.014134,2.078307,,,0,StopArea:DUA8733448
StopPoint:DUA8738165,"ACHERES VILLE",,48.970665,2.077732,,,0,StopArea:DUA8738165
StopPoint:DUA8738640,"HOUILLES CARRIERES SUR SEINE",,48.920379,2.185353,,,0,StopArea:DUA8738640
StopPoint:DUA8775830,"VAL DE FONTENAY",,48.853796,2.488188,,,0,StopArea:DUA8711371
StopPoint:DUA8775831,"NEUILLY PLAISANCE",,48.853486,2.513825,,,0,StopArea:DUA8743317
StopPoint:DUA8775832,"BRY SUR MARNE",,48.844901,2.525923,,,0,StopArea:DUA8775832
StopPoint:DUA8775833,"NOISY LE GRAND MONT D'EST",,48.840843,2.547775,,,0,StopArea:DUA8775833
StopPoint:DUA8775834,"NOISY CHAMPS",,48.842885,2.580086,,,0,StopArea:DUA8775834
StopPoint:DUA8775835,"NOISIEL",,48.843492,2.615952,,,0,StopArea:DUA8775835
StopPoint:DUA8775836,"LOGNES",,48.839219,2.633211,,,0,StopArea:DUA8775836
StopPoint:DUA8775837,"TORCY",,48.839646,2.65513,,,0,StopArea:DUA8775837
StopPoint:DUA8775498,"BUSSY SAINT-GEORGES",,48.836536,2.708982,,,0,StopArea:DUA8775498
StopPoint:DUA8773006,"VAL D'EUROPE",,48.855395,2.773434,,,0,StopArea:DUA8773006
StopPoint:DUA8775499,"MARNE LA VALLEE CHESSY",,48.86995,2.782227,,,0,StopArea:DUA8775499
StopPoint:DUA8738328,"MASSY VERRIERES",,48.734717,2.273483,,,0,StopArea:DUA8738328
StopPoint:DUA8754631,"CHEMIN D'ANTONY",,48.747942,2.312711,,,0,StopArea:DUA8754631
StopPoint:DUA8754629,"RUNGIS LA FRATERNELLE",,48.740195,2.351633,,,0,StopArea:DUA8754629
StopPoint:DUA8738605,"ACHERES GRAND CORMIER",,48.955402,2.093522,,,0,StopArea:DUA8738605
StopPoint:DUA8754309,"ANGERVILLE",,48.311296,2.003525,,,0,StopArea:DUA8754309
StopPoint:DUA8754511,"GARE DE MONNERVILLE",,48.348416,2.03224,,,0,StopArea:DUA8754511
StopPoint:DUA8754512,"GUILLERVAL",,48.374525,2.059912,,,0,StopArea:DUA8754512
StopPoint:DUA8768245,"CHAMPAGNE SUR SEINE",,48.406806,2.799234,,,0,StopArea:DUA8768245
StopPoint:DUA8738400,"PARIS SAINT-LAZARE",,48.875442,2.324806,,,0,StopArea:DUA8738400
StopPoint:DUA8738114,"OSNY",,49.06297,2.057903,,,0,StopArea:DUA8738114
StopPoint:DUA8738188,"HERBLAY",,48.99029,2.161907,,,0,StopArea:DUA8738188
StopPoint:DUA8738187,"LA FRETTE MONTIGNY",,48.980264,2.180012,,,0,StopArea:DUA8738187
StopPoint:DUA8738186,"CORMEILLES EN PARISIS",,48.968496,2.193443,,,0,StopArea:DUA8738186
StopPoint:DUA8738179,"VAL D'ARGENTEUIL",,48.950304,2.23111,,,0,StopArea:DUA8738179
StopPoint:DUA8768666,"GARE DE BERCY",,48.839081,2.383028,,,0,StopArea:DUA8768666
StopPoint:DUA8768240,"LIVRY SUR SEINE",,48.510265,2.678974,,,0,StopArea:DUA8768240
StopPoint:DUA8768241,"CHARTRETTES",,48.487076,2.695037,,,0,StopArea:DUA8768241
StopPoint:DUA8768242,"FONTAINE LE PORT",,48.487223,2.751154,,,0,StopArea:DUA8768242
StopPoint:DUA8768243,"HERICY",,48.442882,2.760927,,,0,StopArea:DUA8768243
StopPoint:DUA8768244,"VULAINES SUR SEINE SAMOREAU",,48.430971,2.753178,,,0,StopArea:DUA8768244
StopPoint:DUA8768246,"VERNOU SUR SEINE",,48.386771,2.842037,,,0,StopArea:DUA8768246
StopPoint:DUA8768247,"LA GRANDE PAROISSE",,48.378796,2.897202,,,0,StopArea:DUA8768247
StopPoint:DUA8727640,"ST LEU D ESSERENT",,49.213856,2.417369,,,0,StopArea:DUA8727640
StopPoint:DUA8727641,"PRECY SUR OISE",,49.203266,2.376601,,,0,StopArea:DUA8727641
StopPoint:DUA8727644,"BORAN SUR OISE",,49.166775,2.362304,,,0,StopArea:DUA8727644
StopPoint:DUA8727645,"BRUYERES SUR OISE",,49.15519,2.325754,,,0,StopArea:DUA8727645
StopPoint:DUA8727654,"AUVERS SUR OISE",,49.070462,2.175304,,,0,StopArea:DUA8727654
StopPoint:DUA8727616,"CHAPONVAL",,49.069314,2.141697,,,0,StopArea:DUA8727616
StopPoint:DUA8727615,"PONT PETIT",,49.060592,2.130874,,,0,StopArea:DUA8727615
StopPoint:DUA8727614,"EPLUCHES",,49.055102,2.122736,,,0,StopArea:DUA8727614
StopPoint:DUA8739110,"GARE VAUGIRARD",,48.838826,2.315992,,,0,StopArea:DUA8739110
StopPoint:DUA8711677,"CRECY LA CHAPELLE",,48.859557,2.905737,,,0,StopArea:DUA8711677
StopPoint:DUA8711674,"VILLIERS MONTBARBIN",,48.86329,2.883202,,,0,StopArea:DUA8711674
StopPoint:DUA8711673,"COUILLY SAINT-GERMAIN QUINCY",,48.882681,2.854316,,,0,StopArea:DUA8711673
StopPoint:DUA8711640,"MONTRY CONDE",,48.890857,2.826405,,,0,StopArea:DUA8711640
StopPoint:DUA8768410,"MONTIGNY SUR LOING",,48.336482,2.738002,,,0,StopArea:DUA8768410
StopPoint:DUA8768411,"BOURRON MARLOTTE GREZ",,48.332684,2.69248,,,0,StopArea:DUA8768411
StopPoint:DUA8768412,"NEMOURS SAINT-PIERRE",,48.267758,2.685647,,,0,StopArea:DUA8768412
StopPoint:DUA8768419,"BAGNEAUX SUR LOING",,48.22955,2.703936,,,0,StopArea:DUA8768419
StopPoint:DUA8768421,"SOUPPES",,48.180937,2.73625,,,0,StopArea:DUA8768421
StopPoint:DUA8768423,"DORDIVES",,48.147218,2.762728,,,0,StopArea:DUA8768423
StopPoint:DUA8768424,"FERRIERES FONTENAY",,48.100858,2.773714,,,0,StopArea:DUA8768424
StopPoint:DUA8768400,"MONTARGIS",,48.007032,2.743038,,,0,StopArea:DUA8768400
StopPoint:DUA8727634,"DEUIL MONTMAGNY",,48.976054,2.338524,,,0,StopArea:DUA8727634
StopPoint:DUA8727636,"GROSLAY",,48.984316,2.353407,,,0,StopArea:DUA8727636
StopPoint:DUA8727638,"SARCELLES SAINT-BRICE",,48.996007,2.368685,,,0,StopArea:DUA8727638
StopPoint:DUA8727639,"ECOUEN EZANVILLE",,49.023206,2.362223,,,0,StopArea:DUA8727639
StopPoint:DUA8727643,"DOMONT",,49.032972,2.33683,,,0,StopArea:DUA8727643
StopPoint:DUA8727648,"BOUFFEMONT MOISSELLES",,49.045169,2.322918,,,0,StopArea:DUA8727648
StopPoint:DUA8727650,"PRESLES COURCELLES",,49.114062,2.287915,,,0,StopArea:DUA8727650
StopPoint:DUA8727675,"NOINTEL MOURS",,49.132578,2.280515,,,0,StopArea:DUA8727675
StopPoint:DUA8739400,"CHARTRES",,48.448385,1.480871,,,0,StopArea:DUA8739400
StopPoint:DUA8739417,"LA VILLETTE SAINT-PREST",,48.482411,1.522358,,,0,StopArea:DUA8739417
StopPoint:DUA8739415,"JOUY",,48.510447,1.557776,,,0,StopArea:DUA8739415
StopPoint:DUA8739414,"SAINT-PIAT",,48.542184,1.589985,,,0,StopArea:DUA8739414
StopPoint:DUA8739413,"MAINTENON",,48.585279,1.592458,,,0,StopArea:DUA8739413
StopPoint:DUA8739411,"EPERNON",,48.605076,1.681646,,,0,StopArea:DUA8739411
StopPoint:DUA8739334,"GAZERAN",,48.625991,1.771696,,,0,StopArea:DUA8739334
StopPoint:DUA8739340,"FONTENAY LE FLEURY",,48.807247,2.040519,,,0,StopArea:DUA8739340
StopPoint:DUA8739341,"VILLEPREUX LES CLAYES",,48.823653,1.992865,,,0,StopArea:DUA8739341
StopPoint:DUA8739362,"PLAISIR LES CLAYES",,48.83096,1.960027,,,0,StopArea:DUA8739362
StopPoint:DUA8739347,"MARCHEZAIS BROUE",,48.768422,1.513333,,,0,StopArea:DUA8739347
StopPoint:DUA8739346,"HOUDAN",,48.796025,1.602702,,,0,StopArea:DUA8739346
StopPoint:DUA8739345,"TACOIGNIERES RICHEBOURG",,48.829429,1.66901,,,0,StopArea:DUA8739345
StopPoint:DUA8739344,"ORGERUS BEHOUST",,48.826578,1.703218,,,0,StopArea:DUA8739344
StopPoint:DUA8739343,"GARANCIERES LA QUEUE",,48.810402,1.765057,,,0,StopArea:DUA8739343
StopPoint:DUA8739389,"MONTFORT L'AMAURY MERE",,48.802602,1.816467,,,0,StopArea:DUA8739389
StopPoint:DUA8739388,"VILLIERS NEAUPHLE PONTCHARTRAIN",,48.815329,1.877504,,,0,StopArea:DUA8739388
StopPoint:DUA8738631,"NANTERRE UNIVERSITE",,48.901746,2.215111,,,0,StopArea:DUA8738631
StopPoint:DUA8738112,"CLICHY LEVALLOIS",,48.897637,2.29742,,,0,StopArea:DUA8738112
StopPoint:DUA8738111,"PONT CARDINET",,48.88822,2.313732,,,0,StopArea:DUA8738111
StopPoint:DUA8738113,"ASNIERES",,48.905664,2.283573,,,0,StopArea:DUA8738113
StopPoint:DUA8738630,"LES VALLEES",,48.913637,2.257326,,,0,StopArea:DUA8738630
StopPoint:DUA8738600,"LA GARENNE COLOMBES",,48.909633,2.239684,,,0,StopArea:DUA8738600
StopPoint:DUA8753413,"ERMONT EAUBONNE",,48.980512,2.27106,,,0,StopArea:DUA8727605
StopPoint:DUA8738156,"GARGENVILLE",,48.98298,1.808908,,,0,StopArea:DUA8738156
StopPoint:DUA8738225,"GARCHES MARNES LA COQUETTE",,48.838283,2.187111,,,0,StopArea:DUA8738225
StopPoint:DUA8738226,"VAUCRESSON",,48.836643,2.152697,,,0,StopArea:DUA8738226
StopPoint:DUA8738243,"LA CELLE SAINT-CLOUD",,48.84272,2.138125,,,0,StopArea:DUA8738243
StopPoint:DUA8738244,"BOUGIVAL",,48.854252,2.132132,,,0,StopArea:DUA8738244
StopPoint:DUA8738245,"LOUVECIENNES",,48.861215,2.123191,,,0,StopArea:DUA8738245
StopPoint:DUA8738246,"MARLY LE ROI",,48.871503,2.096548,,,0,StopArea:DUA8738246
StopPoint:DUA8738247,"L'ETANG LA VILLE",,48.868064,2.076719,,,0,StopArea:DUA8738247
StopPoint:DUA8738248,"SAINT-NOM LA BRETECHE FORET DE MARLY",,48.867792,2.050768,,,0,StopArea:DUA8738248
StopPoint:DUA8738220,"COURBEVOIE",,48.898119,2.247943,,,0,StopArea:DUA8738220
StopPoint:DUA8738234,"SEVRES VILLE D AVRAY",,48.827239,2.200721,,,0,StopArea:DUA8738234
StopPoint:DUA8738233,"CHAVILLE RIVE DROITE",,48.812572,2.18826,,,0,StopArea:DUA8738233
StopPoint:DUA8738288,"VIROFLAY RIVE DROITE",,48.805493,2.16852,,,0,StopArea:DUA8738288
StopPoint:DUA8738287,"MONTREUIL",,48.806377,2.1515,,,0,StopArea:DUA8738287
StopPoint:DUA8738286,"VERSAILLES RIVE DROITE",,48.809482,2.135087,,,0,StopArea:DUA8738286
StopPoint:DUA8738709,"BUEIL",,48.925094,1.443791,,,0,StopArea:DUA8738709
StopPoint:DUA8738162,"BREVAL",,48.943237,1.541381,,,0,StopArea:DUA8738162
StopPoint:DUA8738700,"GARE DE EVREUX-NORMANDIE",,49.01842,1.149004,,,0,StopArea:DUA8738700
StopPoint:DUA8727158,"ORMOY VILLERS",,49.200877,2.838108,,,0,StopArea:DUA8727158
StopPoint:DUA8727155,"LE PLESSIS BELLEVILLE",,49.096121,2.744686,,,0,StopArea:DUA8727155
StopPoint:DUA8727153,"DAMMARTIN JUILLY SAINT-MARD",,49.032574,2.699453,,,0,StopArea:DUA8727153
StopPoint:DUA8727205,"THIEUX NANTOUILLET",,49.008114,2.680252,,,0,StopArea:DUA8727205
StopPoint:DUA8727204,"COMPANS",,48.991391,2.66506,,,0,StopArea:DUA8727204
StopPoint:DUA8739387,"NOISY LE ROI",,48.84136,2.061327,,,0,StopArea:DUA8739387
StopPoint:DUA8738281,"MAREIL MARLY",,48.880992,2.079178,,,0,StopArea:DUA8738281
StopPoint:DUA8736692,"SAINT-GERMAIN BEL AIR FOURQUEUX",,48.894608,2.069938,,,0,StopArea:DUA8736692
StopPoint:DUA8738280,"SAINT-GERMAIN GRANDE CEINTURE",,48.903205,2.072971,,,0,StopArea:DUA8738280
StopPoint:DUA8743179,"ROUGEMONT CHANTELOUP",,48.930934,2.51505,,,0,StopArea:DUA8743179
StopPoint:DUA8711389,"FREINVILLE SEVRAN",,48.92664,2.519104,,,0,StopArea:DUA8711389
StopPoint:DUA8711388,"L ABBAYE",,48.921926,2.516444,,,0,StopArea:DUA8711388
StopPoint:DUA8798871,"LYCEE HENRI SELLIER",,48.916097,2.515061,,,0,StopArea:DUA8798871
StopPoint:DUA8711386,"GARGAN",,48.908165,2.517025,,,0,StopArea:DUA8711386
StopPoint:DUA8711385,"LES PAVILLONS SOUS BOIS T4",,48.902444,2.511699,,,0,StopArea:DUA8711385
StopPoint:DUA8711387,"ALLEE DE LA TOUR RENDEZ VOUS",,48.897144,2.506408,,,0,StopArea:DUA8711387
StopPoint:DUA8711384,"LES COQUETIERS",,48.892505,2.499388,,,0,StopArea:DUA8711384
StopPoint:DUA8798870,"REMISE A JORELLE",,48.893095,2.487911,,,0,StopArea:DUA8798870
